© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Doxo14 vs Doxo3	RNF112	 	transcription regulator	 	 	 	1.86E-02	SKP2	 
Doxo14 vs Doxo3	GRIP1	 	transcription regulator	 	 	 	1.86E-02	FREM2	 
Doxo14 vs Doxo3	HESX1	 	transcription regulator	 	 	 	1.86E-02	SP5	 
Palbo14 vs Cycling0	ZMIZ1	 	transcription regulator	 	 	 	1.86E-02	HES1	 
Palbo14 vs Cycling0	RNF4	 	transcription regulator	 	 	 	1.86E-02	HES1	 
Palbo14 vs Cycling0	HIVEP2	 	transcription regulator	 	 	 	1.86E-02	FOS	 
Palbo14 vs Cycling0	NFAT5	 	transcription regulator	 	0.311	 	1.87E-02	AQP4,EDN1,EGR1,PIK3CD,SLC7A2	 
Doxo21 vs Cycling0	HHEX	 	transcription regulator	 	 	 	1.87E-02	AXL,CCN2	 
Doxo3 vs Cycling0	GATA1	 	transcription regulator	 	 	 	1.88E-02	EGR1,FOSB,SLC19A1,TPM1	 
Doxo14 vs Cycling0	NCOR2	 	transcription regulator	 	 	 	1.88E-02	CCN2,FOS,KLF2	 
Doxo14 vs Cycling0	KLF15	 	transcription regulator	 	 	 	1.88E-02	CCN2,NET1,PXMP2	 
Palbo28 vs Cycling0	TBPL1	 	transcription regulator	 	 	 	1.88E-02	FOS	 
Palbo28 vs Cycling0	NFX1	 	transcription regulator	 	 	 	1.88E-02	TERT	 
Palbo28 vs Cycling0	ARID1B	 	transcription regulator	 	 	 	1.88E-02	FOS	 
Palbo28 vs Cycling0	NMI	 	transcription regulator	 	 	 	1.88E-02	TERT	 
Palbo28 vs Cycling0	VEZF1	 	transcription regulator	 	 	 	1.88E-02	EDN1	 
Palbo28 vs Cycling0	RING1	 	transcription regulator	 	 	 	1.88E-02	FOS	 
Doxo21 vs Doxo3	ZMIZ1	 	transcription regulator	 	 	 	1.88E-02	HES1	 
Doxo21 vs Doxo3	RNF4	 	transcription regulator	 	 	 	1.88E-02	HES1	 
Doxo21 vs Doxo3	HIVEP2	 	transcription regulator	 	 	 	1.88E-02	FOS	 
Doxo14 vs Cycling0	IRF2BP1	 	transcription regulator	 	 	 	1.89E-02	ADAMTS1,FOS	 
Doxo14 vs Cycling0	ZBTB48	 	transcription regulator	 	 	 	1.89E-02	FOSB,PXMP2	 
Palbo28 vs Palbo3	E2F1	 	transcription regulator	 	-0.539	bias	1.89E-02	BCL2L11,DIRAS3,EGR1,FOS,HES1,TERT	 
Doxo3 vs Cycling0	EGR3	 	transcription regulator	 	 	 	1.89E-02	CISH,SLIT2,SOCS3	 
Doxo21 vs Doxo3	MEF2C	 	transcription regulator	 	 	 	1.90E-02	FOS,FOSB,KLF2	 
Doxo21 vs Doxo3	TOX	 	transcription regulator	 	 	 	1.92E-02	BCL2L11,KLF2	 
Doxo3 vs Cycling0	HOXA9	 	transcription regulator	 	 	 	1.92E-02	CISH,IER2,PIK3CD	 
Doxo3 vs Cycling0	MAFA	 	transcription regulator	 	 	 	1.92E-02	AQP4,CXCL12,TNFRSF19	 
Doxo14 vs Cycling0	E2F3	 	transcription regulator	 	 	 	1.93E-02	EDN1,MEX3A,MIR17HG,TERT	 
Palbo14 vs Palbo3	HUWE1	 	transcription regulator	 	 	 	1.93E-02	FADS2,INSIG1	 
Doxo3 vs Cycling0	JUNB	 	transcription regulator	 	 	 	1.95E-02	HES1,ITGB4,PAK3	 
Doxo3 vs Cycling0	NOTCH3	 	transcription regulator	 	 	 	1.95E-02	HES1,NDUFA4L2,SOCS3	 
Palbo28 vs Cycling0	GATA2	 	transcription regulator	 	-1.413	bias	1.95E-02	ANGPTL2,CXCL12,DENND2A,EDN1,KLF2,SKP2	 
Doxo21 vs Cycling0	IRF2BP1	 	transcription regulator	 	 	 	1.96E-02	ADAMTS1,FOS	 
Doxo21 vs Cycling0	ZBTB48	 	transcription regulator	 	 	 	1.96E-02	FOSB,PXMP2	 
Doxo14 vs Cycling0	GLIS3	 	transcription regulator	 	 	 	1.97E-02	COL4A1,COL4A2,ITGB4	 
Palbo28 vs Cycling0	E2F1	 	transcription regulator	 	-0.539	bias	1.97E-02	BCL2L11,DIRAS3,DLEU2,EGR1,FOS,HES1,TERT	 
Doxo3 vs Cycling0	KLF2	-0.928	transcription regulator	 	 	 	1.98E-02	EDN1,ITGB4,TERT	 
Doxo3 vs Cycling0	HDAC2	 	transcription regulator	 	 	 	1.98E-02	EGR1,TERT,TNFRSF19	 
Doxo21 vs Cycling0	NCOR2	 	transcription regulator	 	 	 	1.99E-02	CCN2,FOS,KLF2	 
Doxo21 vs Cycling0	KLF15	 	transcription regulator	 	 	 	1.99E-02	CCN2,NET1,PXMP2	 
Palbo14 vs Palbo3	MSGN1	 	transcription regulator	 	 	 	1.99E-02	HES1	 
Palbo14 vs Palbo3	RBPJL	 	transcription regulator	 	 	 	1.99E-02	HES1	 
Doxo21 vs Cycling0	GATA1	 	transcription regulator	 	 	 	2.00E-02	BCL2L11,EGR1,FOSB,SLC19A1,TPM1	 
Palbo14 vs Palbo3	ARID1A	 	transcription regulator	Activated	2.000	 	2.00E-02	GDNF,HES1,LTBP4,PAK3	 
Palbo14 vs Palbo3	ZFHX3	 	transcription regulator	 	 	 	2.00E-02	RGS16,RYR3	 
Doxo3 vs Cycling0	TRIM28	 	transcription regulator	 	 	 	2.01E-02	EGR1,FOS,LHX9	 
Doxo21 vs Cycling0	NUPR1	 	transcription regulator	Activated	2.646	bias	2.02E-02	CDK15,GPSM2,KIF18A,PER3,SKP2,TERT,TNFAIP8L1	 
Palbo3 vs Cycling0	EP300	 	transcription regulator	 	 	 	2.02E-02	AXL,CAMK4,EGR1,WNT5B	 
Doxo21 vs Doxo3	SOX7	 	transcription regulator	 	 	 	2.03E-02	COL4A1,COL4A2	 
Doxo21 vs Doxo3	MYRF	 	transcription regulator	 	 	 	2.03E-02	BCL2L11,CCN2	 
Doxo14 vs Cycling0	RUNX1	 	transcription regulator	 	-0.625	bias	2.04E-02	COL4A1,HES1,KLF2,MIR17HG,PIK3CD	 
Doxo3 vs Cycling0	ZMIZ1	 	transcription regulator	 	 	 	2.04E-02	HES1	 
Doxo3 vs Cycling0	RNF4	 	transcription regulator	 	 	 	2.04E-02	HES1	 
Doxo3 vs Cycling0	HIVEP2	 	transcription regulator	 	 	 	2.04E-02	FOS	 
Doxo14 vs Cycling0	TBPL1	 	transcription regulator	 	 	 	2.04E-02	FOS	 
Doxo14 vs Cycling0	NFX1	 	transcription regulator	 	 	 	2.04E-02	TERT	 
Doxo14 vs Cycling0	ARID1B	 	transcription regulator	 	 	 	2.04E-02	FOS	 
Doxo14 vs Cycling0	NMI	 	transcription regulator	 	 	 	2.04E-02	TERT	 
Doxo14 vs Cycling0	VEZF1	 	transcription regulator	 	 	 	2.04E-02	EDN1	 
Doxo14 vs Cycling0	RING1	 	transcription regulator	 	 	 	2.04E-02	FOS	 
Doxo14 vs Cycling0	ATF1	 	transcription regulator	 	 	 	2.06E-02	EGR1,FOS	 
Palbo3 vs Cycling0	MSGN1	 	transcription regulator	 	 	 	2.07E-02	HES1	 
Palbo3 vs Cycling0	RBPJL	 	transcription regulator	 	 	 	2.07E-02	HES1	 
Palbo3 vs Cycling0	TEF	 	transcription regulator	 	 	 	2.07E-02	AQP4	 
Doxo21 vs Cycling0	E2F3	 	transcription regulator	 	 	 	2.07E-02	EDN1,MEX3A,MIR17HG,TERT	 
Doxo14 vs Doxo3	GATA2	 	transcription regulator	 	 	 	2.07E-02	ANGPTL2,CXCL12,DENND2A,SKP2	 
Doxo21 vs Cycling0	TBPL1	 	transcription regulator	 	 	 	2.08E-02	FOS	 
Doxo21 vs Cycling0	NFX1	 	transcription regulator	 	 	 	2.08E-02	TERT	 
Doxo21 vs Cycling0	ARID1B	 	transcription regulator	 	 	 	2.08E-02	FOS	 
Doxo21 vs Cycling0	NMI	 	transcription regulator	 	 	 	2.08E-02	TERT	 
Doxo21 vs Cycling0	VEZF1	 	transcription regulator	 	 	 	2.08E-02	EDN1	 
Doxo21 vs Cycling0	RING1	 	transcription regulator	 	 	 	2.08E-02	FOS	 
Doxo14 vs Doxo3	NOLC1	 	transcription regulator	 	 	 	2.09E-02	G6PD	 
Palbo28 vs Palbo3	MGA	 	transcription regulator	 	 	 	2.10E-02	LTBP4,NREP	 
Palbo28 vs Cycling0	TBX3	 	transcription regulator	Inhibited	-2.000	bias	2.10E-02	CDK15,EDN1,EGR1,KIF18A	 
Doxo21 vs Doxo3	EP300	 	transcription regulator	 	 	 	2.12E-02	EGR1,EVI2A,FOS,SKP2,TERT	 
Palbo14 vs Palbo3	EGR2	 	transcription regulator	 	 	 	2.12E-02	ACAT2,CISH,MIR17HG	 
Doxo21 vs Doxo3	NFATC3	 	transcription regulator	 	 	 	2.14E-02	FOS,FOSB	 
Doxo3 vs Cycling0	EBF1	 	transcription regulator	 	 	 	2.14E-02	CXCL12,PIK3CD,SOCS3	 
Doxo14 vs Doxo3	FOXC2	 	transcription regulator	 	 	 	2.14E-02	CXCL12,LFNG	 
Doxo21 vs Cycling0	ATF1	 	transcription regulator	 	 	 	2.15E-02	EGR1,FOS	 
Doxo14 vs Cycling0	EOMES	 	transcription regulator	 	 	 	2.16E-02	COL6A3,LHX9,WNT3	 
Palbo14 vs Cycling0	NFKB1	 	transcription regulator	 	 	 	2.17E-02	EGR1,FOS,FOSB,SLC7A2	 
Palbo14 vs Cycling0	NUCKS1	 	transcription regulator	 	 	 	2.17E-02	SKP2	 
Palbo14 vs Cycling0	IRX2	 	transcription regulator	 	 	 	2.17E-02	EGR1	 
Palbo14 vs Cycling0	ZNF512B	 	transcription regulator	 	 	 	2.17E-02	MIR17HG	 
Palbo14 vs Cycling0	ZFP36L1	 	transcription regulator	 	 	 	2.17E-02	COL6A3	 
Palbo14 vs Cycling0	HOXC11	 	transcription regulator	 	 	 	2.17E-02	GDNF	 
Palbo28 vs Palbo3	ZMIZ1	 	transcription regulator	 	 	 	2.17E-02	HES1	 
Palbo28 vs Palbo3	RNF4	 	transcription regulator	 	 	 	2.17E-02	HES1	 
Palbo28 vs Palbo3	HIVEP2	 	transcription regulator	 	 	 	2.17E-02	FOS	 
Palbo28 vs Cycling0	SKIL	 	transcription regulator	 	 	 	2.17E-02	COL4A1,CXCL12	 
Doxo3 vs Cycling0	MTDH	 	transcription regulator	 	 	 	2.17E-02	EGR1,FADS2,MSMO1	 
Palbo14 vs Palbo3	TFCP2L1	 	transcription regulator	 	 	 	2.19E-02	B3GNT7	 
Doxo21 vs Doxo3	FOXM1	 	transcription regulator	 	 	 	2.19E-02	CXCL12,FOS,SKP2	 
Doxo21 vs Doxo3	NUCKS1	 	transcription regulator	 	 	 	2.20E-02	SKP2	 
Doxo21 vs Doxo3	IRX2	 	transcription regulator	 	 	 	2.20E-02	EGR1	 
Doxo21 vs Doxo3	ZNF512B	 	transcription regulator	 	 	 	2.20E-02	MIR17HG	 
Doxo21 vs Doxo3	DNMT3L	 	transcription regulator	 	 	 	2.20E-02	MEST	 
Doxo21 vs Doxo3	FOXE1	 	transcription regulator	 	 	 	2.20E-02	TERT	 
Doxo21 vs Doxo3	ZFP36L1	 	transcription regulator	 	 	 	2.20E-02	COL6A3	 
Doxo21 vs Doxo3	SOX15	 	transcription regulator	 	 	 	2.20E-02	CCN2	 
Doxo21 vs Doxo3	THOC1	 	transcription regulator	 	 	 	2.20E-02	BCL2L11	 
Doxo21 vs Doxo3	ZFX	 	transcription regulator	 	 	 	2.20E-02	SKP2	 
Doxo21 vs Doxo3	FOXL1	 	transcription regulator	 	 	 	2.20E-02	CCN2	 
Doxo3 vs Cycling0	LEF1	 	transcription regulator	 	-1.000	 	2.20E-02	ADAMTS6,FOSB,HES1,PTGER2	 
Doxo14 vs Cycling0	FOXO4	 	transcription regulator	 	 	 	2.21E-02	CCN2,COL4A1,COL4A2	 
Doxo14 vs Cycling0	TFEB	 	transcription regulator	 	 	 	2.21E-02	ADAMTS6,BORA,CCN2,FOS,PTGER2,SLC1A3	 
Palbo14 vs Cycling0	HMGA1	 	transcription regulator	 	 	 	2.22E-02	EGR1,FOS,INSIG1	 
Palbo14 vs Cycling0	FOXP3	 	transcription regulator	 	 	 	2.22E-02	EGR1,FOS,SKP2	 
Palbo28 vs Palbo3	FOSL2	 	transcription regulator	 	 	 	2.23E-02	COL4A1,ITGB4	 
Palbo28 vs Palbo3	EGR3	 	transcription regulator	 	 	 	2.23E-02	CISH,GDNF,SOCS3	 
Palbo14 vs Palbo3	SREBF1	 	transcription regulator	 	 	 	2.23E-02	FADS2,INSIG1,SCD	 
Palbo3 vs Cycling0	NFE2L2	 	transcription regulator	 	 	 	2.24E-02	ADAMTS1,HES1,MIR17HG,PAFAH1B3,RYR3	 
Palbo28 vs Cycling0	STAT5A	 	transcription regulator	 	 	 	2.25E-02	CISH,FOS,FOSB,SOCS3,TM4SF1	 
Palbo28 vs Cycling0	NFKB1	 	transcription regulator	 	-1.954	bias	2.25E-02	EGR1,FOS,FOSB,SLC7A2,TERT	 
Palbo3 vs Cycling0	ARID1A	 	transcription regulator	 	-0.762	 	2.26E-02	EGR1,HES1,HTRA3,WNT5B	 
Palbo28 vs Cycling0	SMAD1	 	transcription regulator	 	 	 	2.26E-02	COL4A1,GDNF	 
Palbo28 vs Cycling0	TAF7L	 	transcription regulator	 	 	 	2.26E-02	CAMK4,TENT5B	 
Palbo14 vs Cycling0	SOX1	 	transcription regulator	 	 	 	2.26E-02	HES1,WNT3	 
Palbo28 vs Palbo3	HOXA9	 	transcription regulator	 	 	 	2.27E-02	BCL2L11,CISH,IER2	 
Palbo28 vs Palbo3	MAFA	 	transcription regulator	 	 	 	2.27E-02	CXCL12,OXTR,TNFRSF19	 
Palbo3 vs Cycling0	TFCP2L1	 	transcription regulator	 	 	 	2.27E-02	B3GNT7	 
Doxo21 vs Cycling0	EOMES	 	transcription regulator	 	 	 	2.28E-02	COL6A3,LHX9,WNT3	 
Doxo3 vs Cycling0	HAND2	 	transcription regulator	 	 	 	2.28E-02	CCBE1,TPM1	 
Palbo14 vs Palbo3	SREBF2	 	transcription regulator	 	 	 	2.29E-02	FADS2,INSIG1	 
Palbo28 vs Cycling0	ID2	 	transcription regulator	 	1.732	 	2.29E-02	BCL2L11,SOCS3,TNFRSF19,WNT3	 
Palbo3 vs Cycling0	TP73	 	transcription regulator	 	-0.974	bias	2.30E-02	AXL,EGR1,HES1,PSRC1	 
Palbo3 vs Cycling0	EZH2	 	transcription regulator	 	-0.633	 	2.30E-02	AXL,DENND2A,EGR1,OXTR	 
Palbo28 vs Palbo3	JUNB	 	transcription regulator	 	 	 	2.30E-02	HES1,ITGB4,PAK3	 
Palbo28 vs Palbo3	NOTCH3	 	transcription regulator	 	 	 	2.30E-02	HES1,NDUFA4L2,SOCS3	 
Palbo14 vs Cycling0	PDX1	 	transcription regulator	 	 	 	2.31E-02	EGR1,INSIG1,PHGDH	 
Doxo21 vs Doxo3	PAX7	 	transcription regulator	 	 	 	2.31E-02	C1QTNF3,MEST	 
Palbo14 vs Cycling0	TBP	 	transcription regulator	 	 	 	2.32E-02	FOS,MIR17HG	 
Doxo14 vs Doxo3	MIB2	 	transcription regulator	 	 	 	2.32E-02	CCN2	 
Doxo14 vs Doxo3	RBPJL	 	transcription regulator	 	 	 	2.32E-02	HES1	 
Doxo14 vs Doxo3	TEF	 	transcription regulator	 	 	 	2.32E-02	AQP4	 
Palbo28 vs Palbo3	PRDM1	 	transcription regulator	 	0.152	 	2.33E-02	BCL2L11,FOS,NPAS1,RGS16	 
Palbo28 vs Palbo3	HDAC2	 	transcription regulator	 	 	 	2.34E-02	EGR1,TERT,TNFRSF19	 
Palbo28 vs Cycling0	CBFA2T2	 	transcription regulator	 	 	 	2.34E-02	HES1	 
Palbo28 vs Cycling0	GTF2H4	 	transcription regulator	 	 	 	2.34E-02	TERT	 
Palbo28 vs Cycling0	HOXD11	 	transcription regulator	 	 	 	2.34E-02	GDNF	 
Palbo28 vs Cycling0	HOXA3	 	transcription regulator	 	 	 	2.34E-02	EVI2A,KLF2	 
Palbo28 vs Cycling0	ARID4B	 	transcription regulator	 	 	 	2.34E-02	CXCL12,TINAGL1	 
Palbo28 vs Cycling0	SMAD2	 	transcription regulator	 	 	 	2.35E-02	BCL2L11,HES1,NET1	 
Doxo3 vs Cycling0	DLX1	 	transcription regulator	 	 	 	2.35E-02	DLX6,TERT	 
Palbo14 vs Cycling0	TP73	 	transcription regulator	 	-1.333	bias	2.35E-02	AXL,EDN1,EGR1,HES1,PSRC1	 
Palbo14 vs Palbo3	JUN	 	transcription regulator	 	 	 	2.36E-02	GDNF,HES1,OXTR,PAK3	 
Palbo28 vs Palbo3	MLX	 	transcription regulator	 	 	 	2.36E-02	BCL2L11,FADS2	 
Palbo28 vs Palbo3	GABPA	 	transcription regulator	 	 	 	2.36E-02	OXTR,TERT	 
Palbo14 vs Cycling0	NUPR1	 	transcription regulator	Activated	2.236	bias	2.37E-02	GPSM2,KIF18A,RNFT2,SKP2,TNFAIP8L1	 
Doxo21 vs Doxo3	FLI1	 	transcription regulator	 	 	 	2.37E-02	CCN2,EGR1	 
Doxo21 vs Doxo3	TBP	 	transcription regulator	 	 	 	2.37E-02	FOS,MIR17HG	 
Palbo14 vs Cycling0	KCNIP3	 	transcription regulator	 	 	 	2.37E-02	FOS,FOSB	 
Palbo14 vs Cycling0	MEF2D	 	transcription regulator	 	 	 	2.37E-02	FOS,FOSB	 
Palbo28 vs Palbo3	TRIM28	 	transcription regulator	 	 	 	2.37E-02	BCL2L11,EGR1,FOS	 
Doxo14 vs Doxo3	WT1	 	transcription regulator	 	 	 	2.37E-02	CCN2,COL4A1,FOSB	 
Doxo3 vs Cycling0	IRX2	 	transcription regulator	 	 	 	2.37E-02	EGR1	 
Doxo3 vs Cycling0	ZNF512B	 	transcription regulator	 	 	 	2.37E-02	MIR17HG	 
Doxo3 vs Cycling0	DNMT3L	 	transcription regulator	 	 	 	2.37E-02	MEST	 
Doxo3 vs Cycling0	FOXE1	 	transcription regulator	 	 	 	2.37E-02	TERT	 
Doxo3 vs Cycling0	ZFX	 	transcription regulator	 	 	 	2.37E-02	WNT3	 
Palbo28 vs Palbo3	SREBF1	 	transcription regulator	 	-1.950	bias	2.41E-02	FADS2,G6PD,INSIG1,SCD	 
Doxo21 vs Doxo3	KCNIP3	 	transcription regulator	 	 	 	2.43E-02	FOS,FOSB	 
Doxo21 vs Cycling0	TFEB	 	transcription regulator	 	 	 	2.43E-02	ADAMTS6,BORA,CCN2,FOS,PTGER2,SLC1A3	 
Palbo14 vs Cycling0	ZBTB20	 	transcription regulator	 	 	 	2.43E-02	AQP4,CISH	 
Palbo14 vs Cycling0	E2F3	 	transcription regulator	 	 	 	2.43E-02	EDN1,MEX3A,MIR17HG	 
Doxo14 vs Doxo3	RBPJ	 	transcription regulator	 	 	 	2.44E-02	CXCL12,HES1,LFNG	 
Palbo14 vs Palbo3	LEF1	 	transcription regulator	 	 	 	2.45E-02	HES1,PTGER2,SP5	 
Doxo21 vs Doxo3	TP73	 	transcription regulator	 	-0.761	bias	2.46E-02	BCL2L11,EGR1,HES1,PSRC1,TERT	 
Palbo28 vs Palbo3	IKZF1	 	transcription regulator	 	 	 	2.46E-02	CISH,FOS,G6PD,HES1	 
Palbo3 vs Cycling0	RELA	 	transcription regulator	 	 	 	2.47E-02	EGR1,FOSB,HES1,MIR17HG	 
Doxo21 vs Doxo3	NUPR1	 	transcription regulator	Activated	2.236	bias	2.47E-02	CDK15,GPSM2,KIF18A,SKP2,TERT	 
Palbo3 vs Cycling0	HLF	 	transcription regulator	 	 	 	2.47E-02	AQP4	 
Palbo14 vs Cycling0	ARB2A	 	transcription regulator	 	 	 	2.48E-02	GDNF	 
Palbo14 vs Cycling0	RNF112	 	transcription regulator	 	 	 	2.48E-02	SKP2	 
Palbo14 vs Cycling0	EGR4	 	transcription regulator	 	 	 	2.48E-02	EGR1	 
Palbo14 vs Cycling0	GRIP1	 	transcription regulator	 	 	 	2.48E-02	FREM2	 
Palbo14 vs Cycling0	HESX1	 	transcription regulator	 	 	 	2.48E-02	SP5	 
Palbo14 vs Cycling0	PBX2	 	transcription regulator	 	 	 	2.48E-02	FOS	 
Palbo3 vs Cycling0	GLI3	 	transcription regulator	 	 	 	2.49E-02	EGR1,FOSB	 
Doxo21 vs Doxo3	ARID3B	 	transcription regulator	 	 	 	2.50E-02	BCL2L11	 
Doxo21 vs Doxo3	TAF1C	 	transcription regulator	 	 	 	2.50E-02	GLI2	 
Doxo21 vs Doxo3	RNF112	 	transcription regulator	 	 	 	2.50E-02	SKP2	 
Doxo21 vs Doxo3	EGR4	 	transcription regulator	 	 	 	2.50E-02	EGR1	 
Doxo21 vs Doxo3	HESX1	 	transcription regulator	 	 	 	2.50E-02	SP5	 
Doxo21 vs Doxo3	PBX2	 	transcription regulator	 	 	 	2.50E-02	FOS	 
Doxo21 vs Doxo3	E2F3	 	transcription regulator	 	 	 	2.51E-02	MEX3A,MIR17HG,TERT	 
Palbo28 vs Palbo3	RUNX1	 	transcription regulator	 	-1.960	 	2.51E-02	BCL2L11,COL4A1,HES1,MIR17HG	 
Palbo28 vs Palbo3	TARDBP	 	transcription regulator	 	 	 	2.52E-02	BCL2L11,INSIG1,TSPOAP1	 
Palbo28 vs Cycling0	TFAP4	 	transcription regulator	 	 	 	2.52E-02	EGR1,FOS	 
Palbo28 vs Palbo3	IRX2	 	transcription regulator	 	 	 	2.53E-02	EGR1	 
Palbo28 vs Palbo3	ZNF512B	 	transcription regulator	 	 	 	2.53E-02	MIR17HG	 
Palbo28 vs Palbo3	DNMT3L	 	transcription regulator	 	 	 	2.53E-02	MEST	 
Palbo28 vs Palbo3	FOXE1	 	transcription regulator	 	 	 	2.53E-02	TERT	 
Palbo28 vs Palbo3	THOC1	 	transcription regulator	 	 	 	2.53E-02	BCL2L11	 
Palbo28 vs Palbo3	HOXC11	 	transcription regulator	 	 	 	2.53E-02	GDNF	 
Palbo28 vs Palbo3	TCF7L2	 	transcription regulator	Inhibited	-2.191	bias	2.53E-02	EDN1,EVI2A,FOS,SP5,TERT	 
Doxo14 vs Doxo3	NCOA3	 	transcription regulator	 	 	 	2.53E-02	CCN2,HES1	 
Doxo14 vs Cycling0	KDM3A	 	transcription regulator	 	 	 	2.53E-02	CCN2,EDN1	 
Doxo21 vs Cycling0	RUVBL1	 	transcription regulator	 	 	 	2.54E-02	NUDCD2,SOCS3	 
Doxo21 vs Cycling0	MECP2	 	transcription regulator	 	 	 	2.54E-02	DLX6,EGR1,LFNG,SOCS3	 
Doxo21 vs Doxo3	IRF8	 	transcription regulator	 	 	 	2.54E-02	EGR1,FOS,TERT	 
Doxo14 vs Cycling0	CBFA2T2	 	transcription regulator	 	 	 	2.54E-02	HES1	 
Doxo14 vs Cycling0	GTF2H4	 	transcription regulator	 	 	 	2.54E-02	TERT	 
Doxo21 vs Doxo3	ETS2	 	transcription regulator	 	 	 	2.55E-02	FOS,TERT	 
Palbo3 vs Cycling0	RB1	 	transcription regulator	Activated	2.000	 	2.55E-02	EGR1,FOSB,HES1,RYR3	 
Doxo14 vs Doxo3	RBM14	 	transcription regulator	 	 	 	2.55E-02	SKP2	 
Doxo14 vs Doxo3	MEOX1	 	transcription regulator	 	 	 	2.55E-02	GLI2	 
Doxo3 vs Cycling0	HTT	 	transcription regulator	 	 	 	2.56E-02	CAMK4,EGR1,FOS,NREP,PER1,RGS16,TM4SF1	 
Palbo28 vs Palbo3	EPAS1	 	transcription regulator	 	 	 	2.57E-02	CXCL12,EDN1,FOS,TERT	 
Palbo14 vs Palbo3	LHX1	 	transcription regulator	 	 	 	2.59E-02	CXCL12,SLC16A13	 
Palbo14 vs Palbo3	ETV5	 	transcription regulator	 	 	 	2.59E-02	CXCL12,TINAGL1	 
Doxo14 vs Cycling0	NFATC2	 	transcription regulator	 	-0.823	bias	2.59E-02	AXL,CISH,EDN1,TERT	 
Palbo28 vs Palbo3	NPM1	 	transcription regulator	 	 	 	2.60E-02	COL4A1,COL4A2,EGR1	 
Doxo21 vs Cycling0	CBFA2T2	 	transcription regulator	 	 	 	2.60E-02	HES1	 
Doxo21 vs Cycling0	GTF2H4	 	transcription regulator	 	 	 	2.60E-02	TERT	 
Palbo14 vs Cycling0	TFAP2C	 	transcription regulator	 	 	 	2.61E-02	FREM2,SLC19A1	 
Doxo14 vs Cycling0	SMAD1	 	transcription regulator	 	 	 	2.63E-02	CCN2,COL4A1	 
Doxo14 vs Cycling0	TAF7L	 	transcription regulator	 	 	 	2.63E-02	CAMK4,TENT5B	 
Doxo21 vs Cycling0	KDM3A	 	transcription regulator	 	 	 	2.64E-02	CCN2,EDN1	 
Palbo28 vs Palbo3	SOX7	 	transcription regulator	 	 	 	2.64E-02	COL4A1,COL4A2	 
Palbo28 vs Cycling0	KLF4	 	transcription regulator	 	-1.594	bias	2.64E-02	ADAMTS1,HES1,TERT,TNFRSF19,WNT3	 
Palbo3 vs Cycling0	JUN	 	transcription regulator	 	 	 	2.66E-02	AXL,FOSB,HES1,OXTR	 
Doxo21 vs Doxo3	PRDM16	 	transcription regulator	 	 	 	2.67E-02	CCN2,HES1	 
Doxo14 vs Doxo3	ZFHX3	 	transcription regulator	 	 	 	2.67E-02	RGS16,RYR3	 
Palbo14 vs Cycling0	MYCN	 	transcription regulator	 	-0.192	 	2.68E-02	ADAMTS1,HES1,MIR17HG,PHGDH	 
Palbo3 vs Cycling0	HINFP	 	transcription regulator	 	 	 	2.68E-02	H1-10	 
Palbo28 vs Cycling0	NFIC	 	transcription regulator	 	 	 	2.69E-02	RGS16,SLC7A2,STXBP6	 
Palbo28 vs Palbo3	LEF1	 	transcription regulator	 	 	 	2.70E-02	ADAMTS6,FOSB,HES1,SP5	 
Palbo28 vs Cycling0	NFKBIB	 	transcription regulator	 	 	 	2.71E-02	BCL2L11,EGR1	 
Doxo3 vs Cycling0	ZKSCAN3	 	transcription regulator	 	 	 	2.71E-02	ITGB4	 
Doxo3 vs Cycling0	EGR4	 	transcription regulator	 	 	 	2.71E-02	EGR1	 
Doxo3 vs Cycling0	GRIP1	 	transcription regulator	 	 	 	2.71E-02	FREM2	 
Doxo3 vs Cycling0	PBX2	 	transcription regulator	 	 	 	2.71E-02	FOS	 
Palbo14 vs Palbo3	GLI1	 	transcription regulator	 	0.000	 	2.71E-02	HES1,IL27RA,INSIG1,SCD	 
Palbo14 vs Cycling0	ARNT2	 	transcription regulator	 	 	 	2.73E-02	AQP4,EGR1,GDNF	 
Doxo14 vs Cycling0	HOXA3	 	transcription regulator	 	 	 	2.73E-02	EVI2A,KLF2	 
Doxo3 vs Cycling0	TBP	 	transcription regulator	 	 	 	2.74E-02	FOS,MIR17HG	 
Doxo21 vs Cycling0	SMAD1	 	transcription regulator	 	 	 	2.74E-02	CCN2,COL4A1	 
Doxo21 vs Cycling0	TAF7L	 	transcription regulator	 	 	 	2.74E-02	CAMK4,TENT5B	 
Doxo14 vs Cycling0	TBX3	 	transcription regulator	Inhibited	-2.000	bias	2.75E-02	CDK15,EDN1,EGR1,KIF18A	 
Palbo28 vs Palbo3	NOTCH1	 	transcription regulator	 	0.411	 	2.76E-02	FOS,FOSB,HES1,ITGB4	 
Palbo14 vs Palbo3	APBB1	 	transcription regulator	 	 	 	2.78E-02	HES1	 
Doxo14 vs Doxo3	ATOH8	 	transcription regulator	 	 	 	2.78E-02	CCN2	 
Doxo14 vs Doxo3	OVOL1	 	transcription regulator	 	 	 	2.78E-02	GLI2	 
