© 2000-2025 QIAGEN. All rights reserved.

Analysis	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Palbo3 vs Cycling0	KLF15	 	transcription regulator	 	 	 	4.93E-02	CCL2,CCL7,MT2A	 
Palbo3 vs Cycling0	SMARCA4	 	transcription regulator	 	1.667	bias	6.61E-03	ARHGDIB,C1orf54,CCL2,CSF1,IRF6,ITGA7,LOX,MGP,NMRAL2P,PCDH1,PLAT,PLIN2	 
Palbo3 vs Cycling0	ATF5	 	transcription regulator	 	 	 	6.62E-05	ID1,PLAT,TXNIP	 
Palbo3 vs Cycling0	NFKBIA	 	transcription regulator	 	0.470	 	2.17E-04	C3,CCL2,CRYAB,CSF1,CTSF,ID1,MGP,MT2A,PLAT,PTGES,SOD2,TNFSF14	73 (15)
Palbo3 vs Cycling0	QKI	 	transcription regulator	 	 	 	1.06E-02	ACTN2,ID1,MFAP5,MYOZ2	 
Palbo3 vs Cycling0	CREBBP	 	transcription regulator	 	 	 	4.20E-02	CSF1,HSD11B1,HVCN1,IRF6,RAPGEF4,SOD2,TMPRSS2	 
Palbo3 vs Cycling0	ZBTB14	 	transcription regulator	 	 	 	1.50E-02	TNFSF14	 
Palbo3 vs Cycling0	CTNNB1	 	transcription regulator	 	1.725	bias	1.79E-02	CCL2,CCL7,CD34,CTSF,CYP2A6,CYP2E1,DIO1,GPNMB,GRAMD4,ID1,ITGA1,PLIN2,PRSS35,SFRP4,SLC23A1	 
Palbo3 vs Cycling0	ZSCAN4	 	transcription regulator	 	 	 	3.71E-02	TNFSF14	 
Palbo3 vs Cycling0	BHLHE41	 	transcription regulator	 	 	 	6.30E-03	ANGPTL4,mir-210	28 (4)
Palbo3 vs Cycling0	FOXE3	 	transcription regulator	 	 	 	3.71E-02	PDGFRA	 
Palbo3 vs Cycling0	PAX1	 	transcription regulator	 	 	 	4.69E-02	IRF6,PDGFRA	 
Palbo3 vs Cycling0	ESRRA	 	transcription regulator	 	1.406	bias	3.49E-02	ACTN2,ANGPTL4,CCL2,EPAS1,GSDMB,KRT38,MYOZ2	 
Palbo3 vs Cycling0	ZIC3	 	transcription regulator	 	 	 	2.85E-02	CCL2,PDGFRA	 
Palbo3 vs Cycling0	PBX2	 	transcription regulator	 	 	 	1.53E-03	CCL2,PDGFRA	 
Palbo3 vs Cycling0	RFXANK	 	transcription regulator	 	 	 	3.71E-02	EPHA3	 
Palbo3 vs Cycling0	ATF2	 	transcription regulator	 	 	 	7.44E-03	MT2A,PDGFRA,SOD2,SULT4A1	 
Palbo3 vs Cycling0	ID2	 	transcription regulator	 	0.447	 	7.60E-03	CSF1,CSF2RB,IRF6,ITGA1,RAPGEF4,TNFSF14	 
Palbo3 vs Cycling0	IRF6	2.639	transcription regulator	 	1.960	bias	1.16E-03	BST2,CCL2,PTGES,SOD2	39 (10)
Palbo3 vs Cycling0	PDX1	 	transcription regulator	 	1.067	 	3.58E-03	AKR1B1,ID1,MALAT1,PCSK1,SCG2,TXNIP	 
Palbo3 vs Cycling0	ACTN4	 	transcription regulator	 	 	 	1.28E-02	ANGPTL4,CCL2	 
Palbo3 vs Cycling0	PROX1	 	transcription regulator	 	 	 	8.99E-04	CD34,CPE,CYP2A6,SCG2	 
Palbo3 vs Cycling0	MYC	 	transcription regulator	 	0.186	bias	1.51E-02	ANGPTL4,COL14A1,CRYAB,CSF1,FTH1,ID1,IRF6,ITGA1,LOX,MGP,mir-3648 (includes others),MT2A,PDGFRA,RARRES1,SOD2,TBKBP1,TLR7,TNFSF13B,TXNIP	 
Palbo3 vs Cycling0	KLF11	 	transcription regulator	 	 	 	2.11E-02	ITGA1,LOX,PLAT,SOD2	 
Palbo3 vs Cycling0	DEK	 	transcription regulator	 	 	 	1.63E-02	CCL2,SOD2	 
Palbo3 vs Cycling0	NCOA4	 	transcription regulator	 	 	 	2.55E-02	AKR1B1,FTH1	 
Palbo14 vs Cycling0	ELF3	3.222	transcription regulator	 	 	 	8.99E-04	ANGPTL4,CCL2,ELF3,IL6	85 (16)
Palbo14 vs Cycling0	ATF1	 	transcription regulator	 	 	 	9.79E-03	FTH1,PCSK1,SOD2	 
Palbo14 vs Cycling0	HMGA1	 	transcription regulator	 	-0.128	bias	1.44E-02	CPE,CRYAB,IGFBP3,IGFBP7,IL6,SDC4	 
Palbo14 vs Cycling0	STAT5A	 	transcription regulator	 	 	 	2.77E-03	CCL2,CYP2J2,EPAS1,GPNMB,GPR68,IL6,RORA,SNTB1,TSPAN13,TXNIP	101 (19)
Palbo14 vs Cycling0	HOXC6	 	transcription regulator	 	 	 	9.79E-03	BCO2,IGFBP3,PDGFRA	 
Palbo14 vs Cycling0	MAFA	 	transcription regulator	 	 	 	7.34E-03	CCL2,CSF2RB,IGFBP3,IL6,JCHAIN,PDGFRA	60 (7)
Palbo14 vs Cycling0	KDM3A	 	transcription regulator	 	1.982	bias	1.49E-03	ADM,CCL2,IL33,PPP1R3C	 
Palbo14 vs Cycling0	EOMES	 	transcription regulator	 	-0.152	 	3.11E-02	ADM,IGFBP3,ITGA1,PDGFRA	 
Palbo14 vs Cycling0	IRF2BP1	 	transcription regulator	 	 	 	8.58E-03	CCL2,IL6,PFKFB4	 
Palbo14 vs Cycling0	SQSTM1	 	transcription regulator	 	 	 	4.36E-02	CYP2A6,IL6,PLAT	 
Palbo14 vs Cycling0	ZXDC	 	transcription regulator	 	 	 	4.05E-02	CCL2	 
Palbo14 vs Cycling0	FOXL2	 	transcription regulator	 	 	 	1.25E-02	ACVR1C,CYP26B1,IL6,SOD2	 
Palbo14 vs Cycling0	MRTFB	 	transcription regulator	 	1.633	bias	1.97E-02	ADM,LOX,PDGFRA,POSTN,SLPI,SYNPO2	 
Palbo14 vs Cycling0	PROP1	 	transcription regulator	 	 	 	3.56E-02	ADAM28,ADAMDEC1	 
Palbo14 vs Cycling0	THAP11	 	transcription regulator	 	 	 	4.49E-03	FTH1,LOX	 
Palbo14 vs Cycling0	SOX14	 	transcription regulator	 	 	 	1.77E-02	CCL2,TNFSF14	 
Palbo14 vs Cycling0	ZNF300	 	transcription regulator	 	 	 	3.05E-02	IL6	 
Palbo14 vs Cycling0	GLIS3	 	transcription regulator	 	1.342	bias	5.85E-03	CCL2,COL14A1,DIO1,IL6,SOD2	78 (14)
Palbo14 vs Cycling0	TSHZ3	 	transcription regulator	 	0.152	 	2.47E-03	ACVR1C,AMPD3,IGFBP3,TXNIP	 
Palbo14 vs Cycling0	GLIS2	 	transcription regulator	 	 	 	3.97E-04	C3,CCL2,IL33,MGP	 
Palbo14 vs Cycling0	HMX2	 	transcription regulator	 	 	 	4.05E-02	DLX5	 
Palbo14 vs Cycling0	MLXIP	 	transcription regulator	 	 	 	2.05E-02	TXNIP	 
Palbo14 vs Cycling0	HSF1	 	transcription regulator	 	0.418	bias	7.38E-03	BST2,CCL2,CRYAB,FGF7,IL6,MADCAM1,PLIN2,POSTN	100 (17)
Palbo14 vs Cycling0	ETV7	 	transcription regulator	 	 	 	4.51E-02	CCL2,IL6	 
Palbo14 vs Cycling0	NCOR2	 	transcription regulator	 	 	 	2.62E-02	C3,DIO1,IL6,SLC2A5	 
Palbo14 vs Cycling0	STAT1	 	transcription regulator	 	0.135	bias	2.71E-03	BST2,C3,CCL2,CYP2E1,FGF7,IL33,IL6,PCSK1,PLIN2,RORA,SERPING1,TNFSF13B	93 (14)
Palbo14 vs Cycling0	HAND2	 	transcription regulator	 	 	 	3.30E-02	ACTN2,ADSS1,IL6	 
Palbo14 vs Cycling0	NFAT5	 	transcription regulator	 	1.614	 	8.76E-07	ACTN2,ADM,AKR1B1,C1QTNF1,CCL2,CSF1,FABP3,HECW2,IGFBP7,IL6,ITGA1,LBP,PLAT,PLIN2,PRSS35,PTGES,PTGIS,TNFSF13B,TNFSF14	69 (11)
Palbo14 vs Cycling0	VHL	 	transcription regulator	 	-0.516	bias	1.21E-03	ADM,ENO2,EPAS1,FTH1,HSD17B1,IL6,LOX,SOD2	84 (15)
Palbo14 vs Cycling0	HLX	 	transcription regulator	 	 	 	4.51E-02	CD34,UNC5B	 
Palbo14 vs Cycling0	JUNB	 	transcription regulator	 	0.863	bias	7.55E-03	C3,EPAS1,FTH1,IL6,LPAR1,SYT1	70 (10)
Palbo14 vs Cycling0	PHB2	 	transcription regulator	 	 	 	3.79E-02	CCL2,IL6	 
Palbo14 vs Cycling0	TDP2	 	transcription regulator	 	 	 	1.03E-03	SYT1,TMPRSS2	 
Palbo14 vs Cycling0	NOTCH1	 	transcription regulator	 	0.647	 	5.22E-03	CSF2RB,ENO2,EPAS1,IGFBP3,IL6,LOX,PTGDS,RGS5,RHOU	77 (11)
Palbo14 vs Cycling0	KLF9	 	transcription regulator	 	 	 	3.79E-02	ACP5,DIO1	 
Palbo14 vs Cycling0	NFIA	 	transcription regulator	 	 	 	1.27E-03	CCL2,CYP2A6,IL6,LOX	 
Palbo14 vs Cycling0	CEBPA	 	transcription regulator	 	1.727	bias	1.35E-03	AKR1B1,C3,CSF1,HSD11B1,IGFBP3,IL6,IRF6,JCHAIN,PLIN2,PPP1R3C,RORA,SERPINI1,SOD2	113 (19)
Palbo14 vs Cycling0	POU2F1	 	transcription regulator	 	 	 	2.89E-04	CYP2A6,CYP2J2,IL6,PTGDS,PTGES,SERPING1,TMPRSS2	 
Palbo14 vs Cycling0	TCOF1	 	transcription regulator	 	 	 	6.26E-04	ADM,AKR1B1,COL8A1,FABP3,GPER1,NDRG1	 
Palbo14 vs Cycling0	DLX1	 	transcription regulator	 	 	 	3.42E-02	DLX5,ENO2,SNTB1	 
Palbo14 vs Cycling0	MYF6	 	transcription regulator	 	 	 	8.48E-04	ANGPTL4,CCL2,FGF7,IGFBP3,IL33,IL6	 
Palbo14 vs Cycling0	ZIC2	 	transcription regulator	 	0.000	bias	5.64E-03	CSF1,MFAP5,PCDH10,POSTN,TXNIP	 
Palbo14 vs Cycling0	RUNX1	 	transcription regulator	 	-0.128	bias	1.35E-02	CD34,CSF1,CSF2RB,EPAS1,IGFBP3,PCDH7,POSTN,UNC5B	 
Palbo14 vs Cycling0	TARDBP	 	transcription regulator	 	0.000	bias	4.25E-04	BST2,C3,CCL2,IL6,mir-3648 (includes others),RINL,SERPING1,SULT4A1	64 (7)
Palbo14 vs Cycling0	GLI1	 	transcription regulator	 	-0.585	 	1.99E-06	CCL2,CSF1,GPER1,GRIA3,GSDMB,HEPH,IGFBP7,IL33,IL6,KRT15,MT1X,PCDH7,PDGFRA,PDK4,PLOD1,RHOU,SDC4,TFPI,TNFSF13B,TSPAN1	 
Palbo14 vs Cycling0	IRF4	 	transcription regulator	 	-0.487	 	2.32E-02	ACP5,CCL2,IL33,IL6,RORA,TNFSF13B	 
Palbo14 vs Cycling0	FOXP3	 	transcription regulator	 	 	 	4.78E-02	CSF1,IL6,LRRC32,SDC4,WFDC21P	 
Palbo14 vs Cycling0	SIAH2	 	transcription regulator	 	 	 	2.83E-02	C3,CCL2,SDC4	 
Palbo14 vs Cycling0	DBX1	 	transcription regulator	 	 	 	2.05E-02	TNFSF14	 
Palbo14 vs Cycling0	NEUROG1	 	transcription regulator	 	-0.816	 	5.55E-05	C3,EPAS1,FABP3,IL6,P4HA2,SCG2	 
Palbo14 vs Cycling0	MLX	 	transcription regulator	 	0.805	bias	5.52E-04	CCL2,DIO1,IGFBP3,TNFSF14,TXNIP	 
Palbo14 vs Cycling0	NCOA1	 	transcription regulator	 	1.972	 	7.49E-02	C3,DIO1,HSD11B1,IL6	 
Palbo14 vs Cycling0	ASXL1	 	transcription regulator	 	 	 	9.17E-03	ENO2,FAM162A,HSD11B1	 
Palbo14 vs Cycling0	CREB1	 	transcription regulator	 	0.942	bias	4.40E-04	ADM,CCDC85A,GPNMB,GRIA3,HPCA,HSD11B1,IL6,KCNIP2,PCSK1,PDGFRA,PLAT,SCG2,SERPINI1,SFRP4,SOD2,SPAG4	87 (12)
Palbo14 vs Cycling0	HIVEP1	 	transcription regulator	 	 	 	1.90E-02	IL33,IL6,TNFSF13B	 
Palbo14 vs Cycling0	HDAC3	 	transcription regulator	 	 	 	4.03E-02	CD34,DIO1,IL6,PLIN2	 
Palbo14 vs Cycling0	IRX6	 	transcription regulator	 	 	 	1.29E-02	IL33,TNFSF14	 
Palbo14 vs Cycling0	NOSTRIN	 	transcription regulator	 	 	 	4.27E-03	CCL2,IL6,TFPI	55 (7)
Palbo14 vs Cycling0	ID3	 	transcription regulator	 	1.664	 	1.90E-03	ADM,CSF1,CSF2RB,IL6,IRF6,RAPGEF4,RORA,TNFSF14	72 (10)
Palbo14 vs Cycling0	MED1	 	transcription regulator	 	1.673	bias	8.44E-04	DCHS2,DIO1,EPHA3,HECW2,IGFBP3,NAT2,PDK4,SYNPO2,TMPRSS2	15 (2)
Palbo14 vs Cycling0	FOXF1	 	transcription regulator	 	0.283	bias	6.12E-04	CCL2,CD34,IL6,PDGFRA	 
Palbo14 vs Cycling0	SIX1	 	transcription regulator	 	-1.890	bias	5.31E-04	ACTN2,CRYAB,DLX5,FABP3,ITGA7,POSTN,SYNGR2	 
Palbo14 vs Cycling0	YBX1	 	transcription regulator	 	1.387	bias	1.93E-04	CCL2,FGF7,HSD17B1,IGFBP3,IL6,mir-210,mir-663 (includes others),USP2	78 (15)
Palbo14 vs Cycling0	STAT6	 	transcription regulator	 	-0.155	bias	8.78E-03	ACP5,BST2,CCL2,CCL7,IL33,IL6,PDK4,POU2F2,RASSF4,SAMD4A,SYNGR2,USP2	81 (16)
Palbo14 vs Cycling0	FEM1A	 	transcription regulator	 	 	 	2.83E-03	CCL2,IL6	76 (14)
Palbo14 vs Cycling0	ETV1	 	transcription regulator	 	 	 	4.26E-02	CCL2,TMPRSS2	 
Palbo14 vs Cycling0	FOXO4	 	transcription regulator	 	0.218	 	3.20E-02	ENPEP,IGFBP7,SOD2,TXNIP	 
Palbo14 vs Cycling0	FOXC1	 	transcription regulator	 	1.633	bias	8.67E-03	BST2,ELF3,GPNMB,IGFBP3,IRF6,PLOD1	 
Palbo14 vs Cycling0	KLF2	 	transcription regulator	 	-1.201	bias	6.11E-05	ADM,CCL2,EPAS1,IL6,LBP,NDRG1,PTGDS,PTGIS,TFPI	87 (15)
Palbo14 vs Cycling0	NKX2-3	 	transcription regulator	 	-0.317	 	4.97E-04	ADM,ANGPTL4,BCHE,CD34,CRYAB,HCG4,MADCAM1,MEDAG,POSTN	 
Palbo14 vs Cycling0	SUPT16H	 	transcription regulator	 	-0.378	 	3.51E-04	AMPD3,CCDC144A,IGFBP7,SCG2,SEC16B,TFPI,ZNF117	 
Palbo14 vs Cycling0	PPARGC1A	 	transcription regulator	 	0.486	bias	8.20E-05	C3,CCL2,CYP2A6,DIO1,EPAS1,FABP3,GJC2,IGFBP3,IGFBP7,IL6,LAMA2,MFAP5,PDK4,PLIN2,POSTN,SOD2	97 (16)
Palbo14 vs Cycling0	KLF4	 	transcription regulator	 	1.576	bias	3.76E-03	CCL2,CD34,COL8A1,GPER1,IL6,IRF6,PDGFRA,PLAT,SLPI,SOD2	60 (11)
Palbo14 vs Cycling0	FOXM1	 	transcription regulator	 	 	 	4.52E-02	CCL2,CSF1,IL6,LOX,SOD2	 
Palbo14 vs Cycling0	LDB1	 	transcription regulator	 	0.000	 	2.04E-02	CD34,ENO2,FTH1,NDRG1,SOD2,TBKBP1,TXNIP,ZNF518B	 
Palbo14 vs Cycling0	ING4	 	transcription regulator	 	 	 	3.61E-03	CCL2,IL6	57 (10)
Palbo14 vs Cycling0	PAX5	 	transcription regulator	 	 	 	4.27E-03	ENPEP,JCHAIN,STEAP1,TNFSF14,TXNIP	 
Palbo14 vs Cycling0	PKNOX1	 	transcription regulator	 	 	 	3.34E-02	CCL2,IL6	 
Palbo14 vs Cycling0	BCL6	 	transcription regulator	 	-0.954	 	5.68E-03	ADM,CCL2,CSF1,FTH1,IL6,MGP,MYOZ2,PDIA2	71 (15)
Palbo14 vs Cycling0	TP73	 	transcription regulator	 	0.459	bias	1.17E-07	ACTN2,ANGPTL4,C3,CCL2,CRYAB,DRAM1,GPNMB,GRAMD4,IGFBP3,IL6,ITGA1,MEG3,MYOZ2,NDRG1,PTGES,RHOU,SCRG1,SDC4,SERPING1,SHROOM4,TSPAN1	92 (15)
Palbo14 vs Cycling0	MECP2	 	transcription regulator	 	-1.942	 	1.60E-03	DLX5,HEPH,IGFBP3,IL6,MEG3,PCDH10,TSPAN13,TXNIP	 
Palbo14 vs Cycling0	NFE2L2	 	transcription regulator	 	0.863	bias	1.65E-04	ACP5,C3,CCL2,CD34,CSF1,EPAS1,FTH1,GPNMB,HPCA,IL6,PCDH7,PLIN2,POU2F2,SCG2,SDC4,SERPING1,SLPI,SOD2,SYT1,TNIP3	108 (16)
Palbo14 vs Cycling0	VDR	 	transcription regulator	 	0.192	 	1.13E-03	ACP5,CCL2,CSF1,CYP2J2,IGFBP3,IL6,MEG3,PLIN2,TMPRSS2,TXNIP	95 (17)
Palbo14 vs Cycling0	TAF12	 	transcription regulator	 	 	 	4.05E-02	JCHAIN	 
Palbo14 vs Cycling0	SP3	 	transcription regulator	 	 	 	8.71E-03	AGTR1,CCL2,GPER1,HSD17B1,IGFBP3,SOD2,TNFSF14	 
Palbo14 vs Cycling0	FOXA2	 	transcription regulator	 	-0.946	bias	7.69E-03	ANGPTL4,ASTN1,C3,CCL2,FABP3,IL33,IL6,PTGDS,RORA,SPTBN2,TMPRSS2	31 (3)
Palbo14 vs Cycling0	TCF20	 	transcription regulator	 	 	 	3.18E-02	HEPH,TSPAN13,TXNIP	 
Palbo14 vs Cycling0	SMAD4	 	transcription regulator	 	-0.250	 	4.20E-02	ACVR1C,ANGPTL4,CCL2,CCL7,CSF1,IGFBP3,IL6,LPAR1,PTGIS	 
Palbo14 vs Cycling0	TP63	 	transcription regulator	 	-0.078	 	1.26E-04	ADM,BST2,COL14A1,COL8A1,CRYAB,CYP26B1,FGF11,FLRT1,GPNMB,IGFBP3,IGFBP7,IL6,IRF6,ITGA7,KRT15,POSTN,RASSF4,RHOU,UGT1A7	 
Palbo14 vs Cycling0	BCL3	 	transcription regulator	 	 	 	1.15E-02	CCL2,FABP3,IL6,PDK4	 
Palbo14 vs Cycling0	NHLH2	 	transcription regulator	 	 	 	1.01E-02	IL6,PCSK1	 
Palbo14 vs Cycling0	EZH2	 	transcription regulator	 	0.493	 	2.10E-06	C3,CCL2,CSF1,EPAS1,FGF11,GPR68,IGFBP3,IL6,ITGA1,MEG3,NDRG1,PCDH10,PDGFRA,PTGES,RORA,SFRP4,SOD2,TBKBP1,TMPRSS2	100 (18)
Palbo14 vs Cycling0	NCOA2	 	transcription regulator	 	1.698	bias	4.66E-03	C3,CCL2,HSD11B1,IL6,PLIN2,PPP1R3C,RORA	131 (22)
Palbo14 vs Cycling0	IRF1	 	transcription regulator	 	1.752	bias	8.12E-03	BST2,CCL2,IL33,IL6,PCDH7,SLPI,TNFSF13B	80 (13)
Palbo14 vs Cycling0	RFX1	 	transcription regulator	 	 	 	2.83E-02	CCL2,IL6,POSTN	 
Palbo14 vs Cycling0	KCNIP3	 	transcription regulator	 	 	 	4.36E-02	ACP5,IL6,PTGIS	 
Palbo14 vs Cycling0	NKX3-1	 	transcription regulator	 	 	 	2.81E-03	IGFBP3,SDC4,STEAP1,TMPRSS2	 
Palbo14 vs Cycling0	MSC	 	transcription regulator	 	0.447	bias	5.14E-04	AMPD3,CCL2,JCHAIN,POU2F2,TLR7	54 (7)
Palbo14 vs Cycling0	PITX2	 	transcription regulator	 	1.960	bias	4.97E-03	COL8A1,CYP26B1,CYP2A6,IRF6,PLOD1,SOD2	 
Palbo14 vs Cycling0	NFKBIZ	 	transcription regulator	 	 	 	1.04E-02	CCL2,ELF3,IL6	 
Palbo14 vs Cycling0	GATA3	 	transcription regulator	 	-1.700	 	5.31E-03	ADM,ANGPTL4,HSD17B1,IL6,IRF6,LOX,SLPI,VSIR	93 (15)
Palbo14 vs Cycling0	EGR1	 	transcription regulator	 	1.437	bias	5.46E-03	CCL2,CSF1,DLG4,ENPEP,NDRG1,PTGES,SOD2	88 (16)
Palbo14 vs Cycling0	GATA6	 	transcription regulator	 	1.746	 	2.88E-02	IRF6,PDGFRA,PTGES,PTGIS,SLPI,SOD2	 
Palbo14 vs Cycling0	MYRF	 	transcription regulator	 	0.000	 	5.59E-03	COL14A1,LOXL4,PDK4,RHOU	 
Palbo14 vs Cycling0	MEF2C	 	transcription regulator	 	0.447	bias	2.52E-03	ACTN2,CCL2,FTH1,IL6,MYOZ2,POSTN,PTGES	69 (13)
Palbo14 vs Cycling0	ECSIT	 	transcription regulator	 	 	 	3.34E-02	IL6,SOD2	 
Palbo14 vs Cycling0	DDIT3	 	transcription regulator	 	-0.426	 	1.23E-02	IL6,LOX,NDRG1,PLAT,TXNIP	 
Palbo14 vs Cycling0	NOTCH2	 	transcription regulator	 	0.152	bias	2.75E-03	ACP5,EPAS1,GPER1,IL6,RGS5	 
Palbo14 vs Cycling0	NFKB2	 	transcription regulator	 	-0.498	bias	1.44E-05	AKR1B1,BEND5,CCL2,CD34,JCHAIN,MADCAM1,mir-210,PAMR1,PDGFRA,SOD2	65 (10)
Palbo14 vs Cycling0	IKZF1	 	transcription regulator	 	-0.588	bias	3.08E-04	ABCA9,C1QTNF1,CD34,CSF1,GPR68,IL6,POU2F2,RAPGEF4,RASSF4,SLPI,TXNIP	 
Palbo14 vs Cycling0	CEBPD	 	transcription regulator	 	 	 	4.76E-02	C3,CYP2E1,IL6,PDGFRA	 
Palbo14 vs Cycling0	MYB	 	transcription regulator	 	0.504	bias	1.60E-03	ADM,C3,CCL2,CD34,ENO2,IGFBP3,IL6,SDC4	86 (18)
Palbo14 vs Cycling0	Sry	 	transcription regulator	 	 	 	4.49E-03	PTGDS,SOD2	 
Palbo14 vs Cycling0	PLAGL1	 	transcription regulator	 	 	 	4.51E-02	ANGPTL4,PLIN2	 
Palbo14 vs Cycling0	SIRT1	 	transcription regulator	 	-0.197	bias	1.24E-02	CCL2,EPAS1,FGF7,IL6,JCHAIN,LAMA2,PDGFRA,PDK4,SFRP4,SOD2,TFPI	 
Palbo14 vs Cycling0	HSF4	 	transcription regulator	 	 	 	8.83E-03	CRYAB,FGF7	 
Palbo14 vs Cycling0	ZBTB18	 	transcription regulator	 	 	 	3.34E-02	C1QTNF1,IGFBP3	 
Palbo14 vs Cycling0	LMO2	 	transcription regulator	 	0.000	 	1.21E-02	CD34,ENO2,FTH1,NDRG1,SOD2,TBKBP1,TXNIP,ZNF518B	 
Palbo14 vs Cycling0	DLX5	1.860	transcription regulator	 	 	 	2.91E-03	DLX5,FGF7,RGS5	 
Palbo14 vs Cycling0	MYCN	 	transcription regulator	 	-1.510	 	4.40E-03	COL8A1,IGFBP7,LPAR1,NDRG1,PDGFRA,RCAN2,RGS5,RHOU,SYT1,TMPRSS2	 
Palbo14 vs Cycling0	CDX1	 	transcription regulator	 	 	 	2.94E-02	CCL2,HEPH,IL6	 
Palbo14 vs Cycling0	ILF3	 	transcription regulator	 	-0.765	bias	3.45E-03	ABCA9,COL14A1,ELF3,IL6,WFDC21P	 
Palbo14 vs Cycling0	NFATC2	 	transcription regulator	 	0.422	bias	7.38E-03	ACP5,CCL2,CRYAB,GPNMB,IL6,PLAT,TNFSF13B	103 (16)
Palbo14 vs Cycling0	ATRX	 	transcription regulator	 	 	 	1.01E-02	CSF1,PTGES	 
Palbo14 vs Cycling0	DNAJB1	 	transcription regulator	 	 	 	2.05E-02	RORA	 
Palbo14 vs Cycling0	ARID1A	 	transcription regulator	 	0.676	 	2.82E-05	C3,CCL2,CSF1,CYB561D2,IGFBP3,IGFBP7,ITGA7,KCNT2,LOX,LRRC32,MGP,P4HA2,PLAT,PTGES,PTGIS,RNF125,TFPI	112 (18)
Palbo14 vs Cycling0	DACH1	 	transcription regulator	 	 	 	9.17E-03	IGFBP3,IL6,PLAT	84 (11)
Palbo14 vs Cycling0	PRDM1	 	transcription regulator	 	0.000	 	3.40E-02	ANGPTL4,CCL2,FTH1,IL6,JCHAIN,SLC2A5,TNFSF13B	 
Palbo14 vs Cycling0	NRIP1	 	transcription regulator	 	 	 	3.42E-02	FABP3,IL6,PDK4	 
Palbo14 vs Cycling0	BTG2	 	transcription regulator	 	 	 	1.25E-02	CCL2,IL6,SOD2	 
Palbo14 vs Cycling0	FOS	 	transcription regulator	 	0.711	bias	5.77E-04	ACP5,C3,CCL2,CYP2J2,EPAS1,FTH1,GPER1,IL6,KRT15,LOX,MALAT1,PLAT,PTGDS,SFRP4,SLPI,SYT1	93 (14)
Palbo14 vs Cycling0	FOSL1	 	transcription regulator	 	-0.496	 	1.42E-02	ADM,CCL2,CYP2J2,IL6,WFDC21P	 
Palbo14 vs Cycling0	NFIC	 	transcription regulator	 	1.000	bias	1.34E-02	CCL2,CPO,CSF1,HSD11B1,PDGFRA	 
Palbo14 vs Cycling0	MAFB	 	transcription regulator	 	-1.238	 	8.96E-05	CCL2,IGFBP3,JCHAIN,PCSK1N,PDK4,PTGIR,TMOD1,TSPAN1	 
Palbo14 vs Cycling0	EHF	 	transcription regulator	 	0.447	bias	4.27E-03	ANGPTL4,GPR68,IL6,PLAT,TFPI	 
Palbo14 vs Cycling0	RBCK1	 	transcription regulator	 	 	 	8.58E-03	CCL2,IL33,IL6	78 (17)
Palbo14 vs Cycling0	KLF5	 	transcription regulator	 	1.240	bias	4.13E-02	CD34,EPAS1,IL6,PTGES	 
Palbo14 vs Cycling0	CBFA2T3	 	transcription regulator	 	 	 	3.68E-02	BST2,IRF6,PFKFB4	 
Palbo14 vs Cycling0	VAV2	 	transcription regulator	 	 	 	4.03E-02	FGF7,IL6	 
Palbo14 vs Cycling0	DAXX	 	transcription regulator	 	 	 	1.64E-02	CSF1,IL6,PTGES	 
Palbo14 vs Cycling0	KLF15	 	transcription regulator	 	-0.240	bias	5.43E-03	CCL2,CCL7,FABP3,IL6,PDK4	84 (19)
Palbo14 vs Cycling0	ATF5	 	transcription regulator	 	 	 	5.45E-03	PLAT,TXNIP	 
Palbo14 vs Cycling0	NFKBIA	 	transcription regulator	 	0.894	bias	2.74E-05	AMPD3,C3,CCL2,CHI3L2,CRYAB,CSF1,CTSF,IL33,IL6,MGP,PCDH7,PLAT,PTGES,SDC4,SOD2,TNFSF14	103 (16)
Palbo14 vs Cycling0	RELB	 	transcription regulator	 	 	 	1.59E-02	IL6,MADCAM1,NDRG1,SOD2,TNFSF14	 
Palbo14 vs Cycling0	CREBBP	 	transcription regulator	 	1.698	bias	1.57E-03	CSF1,GRIA3,HSD11B1,HVCN1,IL6,IRF6,NDRG1,RAPGEF4,RNF125,SDC4,SOD2,TMPRSS2	84 (19)
Palbo14 vs Cycling0	ZBTB14	 	transcription regulator	 	 	 	2.05E-02	TNFSF14	 
Palbo14 vs Cycling0	IRX5	 	transcription regulator	 	 	 	1.60E-02	IL33,TNFSF14	 
Palbo14 vs Cycling0	BASP1	 	transcription regulator	 	 	 	3.05E-02	IL6	 
Palbo14 vs Cycling0	FOXP1	 	transcription regulator	 	 	 	1.25E-02	IL6,PCDH10,PDK4,SFRP4	 
Palbo14 vs Cycling0	BHLHE41	 	transcription regulator	 	 	 	1.15E-02	ANGPTL4,mir-210	 
Palbo14 vs Cycling0	HMGB1	 	transcription regulator	 	 	 	3.37E-02	CCL2,IL6,PTGES,SCG2	 
Palbo14 vs Cycling0	OTX2	 	transcription regulator	 	 	 	3.42E-02	COL8A1,GPNMB,RDH5	 
Palbo14 vs Cycling0	RBPJ	 	transcription regulator	 	-0.542	bias	6.35E-03	ADM,CCL2,CSF1,FGF11,FGF7,IL33,IL6,PTGIR	87 (15)
